txt_municipio;txt_uf;num_ano_financiamento;  qtd_uh_financiadas  ;  vlr_financiamento  ;  vlr_subsidio  
Agricolândia ;PI;2012; 9 ; 468.416,21 ; 147.808,46 
Agricolândia ;PI;2013; 4 ; 224.187,50 ; 71.576,12 
Agricolândia ;PI;2014; 6 ; 350.257,36 ; 141.757,90 
Agricolândia ;PI;2015; 11 ; 739.752,36 ; 203.484,84 
Agricolândia ;PI;2016; 11 ; 689.284,00 ; 246.048,75 
Agricolândia ;PI;2017; 15 ; 1.001.029,62 ; 396.352,75 
Agricolândia ;PI;2018; 7 ; 501.446,45 ; 129.966,61 
Agricolândia ;PI;2019; 5 ; 344.341,42 ; 110.500,29 
Agricolândia ;PI;2020; 4 ; 320.583,88 ; 79.237,85 
Agricolândia ;PI;2021; 8 ; 646.988,80 ; 220.780,88 
Agricolândia ;PI;2022; 8 ; 709.388,85 ; 205.709,40 
Agricolândia ;PI;2023; 5 ; 470.525,59 ; 142.369,32 
Agrolândia ;SC;2009; 85 ; 1.950.398,48 ; 328.043,00 
Agrolândia ;SC;2010; 29 ; 1.692.927,16 ; 378.496,00 
Agrolândia ;SC;2011; 51 ; 3.298.855,08 ; 511.692,40 
Agrolândia ;SC;2012; 74 ; 4.795.786,74 ; 1.881.376,37 
Agrolândia ;SC;2013; 55 ; 4.258.941,68 ; 1.382.599,09 
Agrolândia ;SC;2014; 51 ; 4.298.437,28 ; 1.162.193,27 
Agrolândia ;SC;2015; 27 ; 2.494.001,33 ; 462.812,66 
Agrolândia ;SC;2016; 22 ; 2.265.486,53 ; 532.683,99 
Agrolândia ;SC;2017; 8 ; 739.522,91 ; 158.435,45 
Agrolândia ;SC;2018; 10 ; 859.688,00 ; 134.524,14 
Agrolândia ;SC;2019; 3 ; 309.657,22 ; 57.618,46 
Agrolândia ;SC;2020; 3 ; 335.811,15 ; 19.854,43 
Agrolândia ;SC;2021; 6 ; 589.293,66 ; 103.658,86 
Agrolândia ;SC;2022; 3 ; 316.553,16 ; 18.519,02 
Agrolândia ;SC;2023; 3 ; 436.000,00 ; 352,00 
Agronômica ;SC;2009; 8 ; 354.250,00 ; 46.588,00 
Agronômica ;SC;2010; 10 ; 616.060,85 ; 145.391,00 
Agronômica ;SC;2011; 16 ; 1.115.654,74 ; 119.554,00 
Agronômica ;SC;2012; 11 ; 921.538,09 ; 165.648,79 
Agronômica ;SC;2013; 22 ; 1.960.337,78 ; 455.517,69 
Agronômica ;SC;2014; 21 ; 2.149.494,59 ; 408.143,74 
Agronômica ;SC;2015; 13 ; 1.265.678,68 ; 276.273,78 
Agronômica ;SC;2016; 30 ; 3.301.091,60 ; 699.552,51 
Agronômica ;SC;2017; 29 ; 2.960.800,61 ; 542.446,11 
Agronômica ;SC;2018; 39 ; 4.122.626,39 ; 858.759,32 
Agronômica ;SC;2019; 19 ; 2.058.693,62 ; 344.160,66 
Agronômica ;SC;2020; 19 ; 2.058.510,56 ; 378.824,42 
Agronômica ;SC;2021; 8 ; 890.981,54 ; 165.445,82 
Agronômica ;SC;2022; 1 ; 111.999,57 ; 1.285,00 
Agronômica ;SC;2023; 3 ; 549.549,70 ; -   
Água Azul do Norte ;PA;2013; 1 ; 68.000,00 ; -   
Água Azul do Norte ;PA;2014; 1 ; 81.000,00 ; -   
Água Azul do Norte ;PA;2015; 1 ; 75.000,00 ; 15.999,99 
Água Boa ;MG;2009; 3 ; 43.000,00 ; 8.823,00 
Água Boa ;MG;2011; 4 ; 245.700,00 ; -   
Água Boa ;MG;2012; 1 ; 69.986,05 ; 13.233,04 
Água Boa ;MG;2013; 1 ; 66.500,00 ; 15.999,99 
Água Boa ;MG;2020; 1 ; 139.500,00 ; -   
Água Boa ;MT;2009; 58 ; 2.751.358,61 ; 645.457,29 
Água Boa ;MT;2010; 244 ; 5.365.138,37 ; 3.010.571,00 
Água Boa ;MT;2011; 163 ; 6.431.700,49 ; 1.383.308,59 
Água Boa ;MT;2012; 206 ; 9.948.125,90 ; 4.529.595,35 
Água Boa ;MT;2013; 43 ; 2.597.968,07 ; 905.446,24 
Água Boa ;MT;2014; 87 ; 6.142.915,77 ; 1.726.378,71 
Água Boa ;MT;2015; 62 ; 4.462.992,63 ; 1.300.429,25 
Água Boa ;MT;2016; 48 ; 3.723.157,45 ; 711.704,11 
Água Boa ;MT;2017; 34 ; 2.718.774,58 ; 552.432,23 
Água Boa ;MT;2018; 196 ; 15.344.539,76 ; 4.641.586,70 
Água Boa ;MT;2019; 135 ; 11.559.093,86 ; 3.035.483,46 
Água Boa ;MT;2020; 144 ; 13.248.727,68 ; 3.057.739,90 
Água Boa ;MT;2021; 121 ; 11.770.902,71 ; 1.970.204,02 
Água Boa ;MT;2022; 13 ; 1.303.083,37 ; 76.091,92 
Água Boa ;MT;2023; 6 ; 980.842,43 ; 4.087,76 
Água Branca ;AL;2011; 1 ; 25.000,00 ; -   
Água Branca ;PI;2009; 11 ; 342.754,00 ; 59.938,00 
Água Branca ;PI;2010; 125 ; 3.121.748,47 ; 2.067.953,00 
Água Branca ;PI;2011; 215 ; 6.830.128,16 ; 1.781.353,99 
Água Branca ;PI;2012; 131 ; 5.479.147,72 ; 2.596.303,14 
Água Branca ;PI;2013; 114 ; 5.630.659,02 ; 2.710.730,27 
Água Branca ;PI;2014; 125 ; 6.976.998,10 ; 2.929.826,55 
Água Branca ;PI;2015; 137 ; 8.448.160,28 ; 3.231.220,42 
Água Branca ;PI;2016; 129 ; 7.991.405,00 ; 2.975.965,74 
Água Branca ;PI;2017; 70 ; 4.475.368,06 ; 1.764.079,84 
Água Branca ;PI;2018; 23 ; 1.542.510,47 ; 610.609,90 
Água Branca ;PI;2019; 27 ; 1.878.010,84 ; 764.965,56 
Água Branca ;PI;2020; 24 ; 1.859.642,25 ; 671.248,81 
Água Branca ;PI;2021; 33 ; 2.799.837,38 ; 1.080.157,70 
Água Branca ;PI;2022; 38 ; 3.641.853,20 ; 1.088.242,37 
Água Branca ;PI;2023; 46 ; 4.922.741,87 ; 1.481.047,27 
Água Clara ;MS;2009; 103 ; 426.301,15 ; 957.603,00 
Água Clara ;MS;2010; 3 ; 98.156,82 ; 31.575,00 
Água Clara ;MS;2011; 1 ; 16.674,70 ; -   
Água Clara ;MS;2012; 2 ; 120.335,73 ; 37.115,97 
Água Clara ;MS;2013; 31 ; 1.820.988,84 ; 620.070,31 
Água Clara ;MS;2014; 16 ; 995.982,27 ; 339.816,69 
Água Clara ;MS;2015; 11 ; 869.969,87 ; 187.912,41 
Água Clara ;MS;2016; 23 ; 1.644.489,39 ; 397.271,43 
Água Clara ;MS;2017; 26 ; 1.856.600,29 ; 468.142,09 
Água Clara ;MS;2018; 34 ; 2.562.917,16 ; 616.169,33 
Água Clara ;MS;2019; 33 ; 2.800.412,31 ; 595.855,03 
Água Clara ;MS;2020; 21 ; 2.091.920,40 ; 309.153,65 
Água Clara ;MS;2021; 3 ; 260.136,39 ; 94.794,43 
Água Clara ;MS;2022; 11 ; 1.101.279,08 ; 195.924,96 
Água Clara ;MS;2023; 9 ; 1.225.172,60 ; 72.393,11 
Água Comprida ;MG;2010; 1 ; 46.386,37 ; -   
Água Comprida ;MG;2011; 1 ; 48.654,33 ; 6.222,20 
Água Doce ;SC;2009; 7 ; 153.952,15 ; 38.064,00 
Água Doce ;SC;2010; 13 ; 797.187,61 ; 175.183,00 
Água Doce ;SC;2011; 9 ; 464.521,20 ; 26.109,20 
Água Doce ;SC;2012; 7 ; 427.215,40 ; 153.822,47 
Água Doce ;SC;2013; 13 ; 917.910,87 ; 234.912,43 
Água Doce ;SC;2014; 16 ; 934.324,11 ; 170.932,98 
Água Doce ;SC;2015; 14 ; 1.393.441,67 ; 136.962,32 
Água Doce ;SC;2016; 6 ; 678.436,66 ; 123.678,49 
Água Doce ;SC;2017; 2 ; 156.822,15 ; 1.190,09 
Água Doce ;SC;2018; 4 ; 377.992,95 ; 29.668,84 
Água Doce ;SC;2019; 1 ; 61.477,50 ; 13.323,05 
Água Doce ;SC;2021; 1 ; 92.825,70 ; 18.118,03 
Água Doce do Norte ;ES;2009; 2 ; 46.000,00 ; 4.232,00 
Água Doce do Norte ;ES;2010; 1 ; 36.215,48 ; 13.608,00 
Água Doce do Norte ;ES;2012; 1 ; 53.283,87 ; 22.233,03 
Água Doce do Norte ;ES;2013; 1 ; 36.503,00 ; 21.723,64 
Água Doce do Norte ;ES;2014; 2 ; 114.020,60 ; 44.380,96 
Água Doce do Norte ;ES;2015; 1 ; 40.491,00 ; 24.885,20 
Água Doce do Norte ;ES;2016; 1 ; 53.984,54 ; 11.058,01 
Água Doce do Norte ;ES;2020; 1 ; 101.500,00 ; 22.075,99 
Água Fria;BA;2010; 1 ; 13.000,00 ; 2.948,00 
Água Fria;BA;2021; 2 ; 151.725,07 ; 52.311,36 
Água Fria de Goiás ;GO;2010; 8 ; 256.781,00 ; 184.826,00 
Água Fria de Goiás ;GO;2011; 15 ; 824.747,77 ; 195.342,00 
Água Fria de Goiás ;GO;2012; 19 ; 1.230.306,40 ; 449.554,54 
Água Fria de Goiás ;GO;2013; 70 ; 1.244.791,27 ; 1.685.534,49 
Água Fria de Goiás ;GO;2014; 2 ; 166.799,89 ; 67.920,00 
Água Fria de Goiás ;GO;2015; 1 ; 74.368,00 ; 21.282,00 
Água Fria de Goiás ;GO;2016; 3 ; 288.050,00 ; 64.075,97 
Água Fria de Goiás ;GO;2017; 5 ; 473.413,21 ; 148.032,96 
Água Fria de Goiás ;GO;2023; 2 ; 282.773,00 ; 24.296,65 
Água Limpa ;GO;2011; 6 ; 169.917,71 ; 38.000,00 
Água Limpa ;GO;2012; 7 ; 266.278,25 ; 136.250,39 
Água Limpa ;GO;2013; 5 ; 300.865,86 ; 110.812,92 
Água Limpa ;GO;2014; 9 ; 586.502,18 ; 197.606,62 
Água Limpa ;GO;2015; 8 ; 500.853,68 ; 181.953,33 
Água Limpa ;GO;2016; 10 ; 706.894,99 ; 214.703,89 
Água Limpa ;GO;2017; 11 ; 828.281,42 ; 284.394,91 
Água Limpa ;GO;2018; 9 ; 671.983,16 ; 223.298,92 
Água Limpa ;GO;2019; 9 ; 855.068,66 ; 209.758,91 
Água Limpa ;GO;2020; 7 ; 684.732,94 ; 165.440,93 
Água Limpa ;GO;2021; 2 ; 213.600,00 ; 36.903,84 
Água Limpa ;GO;2023; 2 ; 174.691,91 ; 25.431,94 
Água Nova ;RN;2015; 3 ; 196.094,46 ; 62.810,94 
Água Nova ;RN;2016; 1 ; 68.850,00 ; 23.683,98 
Água Nova ;RN;2019; 1 ; 55.000,00 ; 5.450,63 
Água Preta ;PE;2009; 6 ; 188.209,52 ; 54.708,48 
Água Preta ;PE;2010; 52 ; 337.584,00 ; 467.635,00 
Água Preta ;PE;2013; 1 ; 72.000,00 ; 15.999,99 
Água Preta ;PE;2014; 1 ; 40.500,00 ; 7.546,25 
Água Preta ;PE;2015; 1 ; 72.000,00 ; 15.999,99 
Água Preta ;PE;2022; 1 ; 118.800,00 ; 854,00 
Água Santa ;RS;2009; 7 ; 294.228,00 ; 99.509,00 
Água Santa ;RS;2010; 7 ; 425.695,89 ; 81.178,00 
Água Santa ;RS;2011; 9 ; 387.648,72 ; 50.878,00 
Água Santa ;RS;2012; 16 ; 502.997,54 ; 207.225,91 
Água Santa ;RS;2013; 7 ; 499.330,34 ; 136.814,30 
Água Santa ;RS;2014; 10 ; 712.668,27 ; 199.666,84 
Água Santa ;RS;2015; 4 ; 315.900,00 ; 83.800,94 
Água Santa ;RS;2016; 2 ; 158.400,00 ; 21.791,58 
Água Santa ;RS;2017; 1 ; 73.777,43 ; 19.122,91 
Água Santa ;RS;2018; 8 ; 582.546,45 ; 155.083,04 
Água Santa ;RS;2019; 1 ; 72.000,00 ; 6.034,70 
Água Santa ;RS;2020; 1 ; 108.728,00 ; 19.878,99 
Água Santa ;RS;2022; 1 ; 111.886,56 ; 1.755,00 
Aguaí ;SP;2009; 19 ; 866.545,00 ; 214.888,00 
Aguaí ;SP;2010; 36 ; 1.739.054,05 ; 470.244,00 
Aguaí ;SP;2011; 26 ; 1.520.593,95 ; 115.399,00 
Aguaí ;SP;2012; 25 ; 1.443.935,23 ; 439.083,73 
Aguaí ;SP;2013; 30 ; 1.961.567,51 ; 688.581,82 
Aguaí ;SP;2014; 37 ; 2.512.126,86 ; 815.503,92 
Aguaí ;SP;2015; 17 ; 1.487.839,77 ; 153.022,90 
Aguaí ;SP;2016; 14 ; 1.255.618,04 ; 152.143,34 
Aguaí ;SP;2017; 21 ; 1.804.733,75 ; 278.204,21 
Aguaí ;SP;2018; 8 ; 662.559,71 ; 161.246,85 
Aguaí ;SP;2019; 19 ; 1.894.403,99 ; 256.574,23 
Aguaí ;SP;2020; 100 ; 10.191.561,28 ; 2.039.683,53 
Aguaí ;SP;2021; 123 ; 13.311.751,24 ; 1.661.680,73 
Aguaí ;SP;2022; 119 ; 13.697.181,31 ; 2.103.761,61 
Aguaí ;SP;2023; 109 ; 14.422.115,73 ; 2.048.565,13 
Aguanil ;MG;2009; 12 ; 368.609,34 ; 116.938,00 
Aguanil ;MG;2010; 21 ; 986.033,21 ; 323.296,00 
Aguanil ;MG;2011; 10 ; 465.418,53 ; 41.291,00 
Aguanil ;MG;2012; 5 ; 249.070,15 ; 94.370,29 
Aguanil ;MG;2013; 4 ; 221.182,51 ; 82.404,93 
Aguanil ;MG;2014; 12 ; 764.494,58 ; 262.317,13 
Aguanil ;MG;2016; 2 ; 90.394,09 ; 22.303,01 
Aguanil ;MG;2017; 1 ; 77.209,80 ; 24.711,00 
Aguanil ;MG;2018; 1 ; 75.021,96 ; 17.905,84 
Aguanil ;MG;2019; 3 ; 217.106,46 ; 79.990,97 
Aguanil ;MG;2020; 2 ; 153.854,50 ; 53.061,98 
Aguanil ;MG;2021; 9 ; 898.486,85 ; 196.113,42 
Aguanil ;MG;2022; 5 ; 526.465,43 ; 102.035,85 
Aguanil ;MG;2023; 5 ; 558.661,05 ; 114.956,14 
Águas Belas ;PE;2009; 11 ; 335.732,50 ; 93.878,00 
Águas Belas ;PE;2010; 6 ; 193.900,00 ; 58.520,00 
Águas Belas ;PE;2011; 2 ; 85.900,00 ; 3.000,00 
Águas Belas ;PE;2012; 7 ; 327.513,51 ; 62.372,82 
Águas Belas ;PE;2014; 1 ; 80.000,00 ; -   
Águas Belas ;PE;2015; 2 ; 146.809,80 ; 31.999,98 
Águas Belas ;PE;2016; 2 ; 134.400,00 ; 15.999,99 
Águas Belas ;PE;2017; 1 ; 73.644,38 ; 23.435,99 
Águas Belas ;PE;2021; 2 ; 136.482,02 ; 25.408,89 
Águas Belas ;PE;2022; 1 ; 104.000,00 ; -   
Águas da Prata ;SP;2009; 5 ; 175.839,21 ; 54.839,00 
Águas da Prata ;SP;2010; 9 ; 446.722,76 ; 145.111,00 
Águas da Prata ;SP;2011; 7 ; 352.721,33 ; 17.194,00 
Águas da Prata ;SP;2012; 4 ; 209.630,15 ; 55.125,94 
Águas da Prata ;SP;2013; 4 ; 247.576,00 ; 75.589,07 
Águas da Prata ;SP;2014; 4 ; 304.282,53 ; 78.853,93 
Águas da Prata ;SP;2017; 2 ; 207.900,28 ; 28.380,99 
Águas da Prata ;SP;2019; 2 ; 176.650,00 ; 52.476,98 
Águas da Prata ;SP;2021; 2 ; 217.245,00 ; 10.761,92 
Águas da Prata ;SP;2022; 2 ; 232.000,00 ; 36.970,09 
Águas da Prata ;SP;2023; 1 ; 112.000,00 ; 1.956,94 
Águas de Chapecó ;SC;2009; 2 ; 143.908,07 ; 10.035,00 
Águas de Chapecó ;SC;2010; 5 ; 134.277,01 ; 58.288,00 
Águas de Chapecó ;SC;2011; 6 ; 252.209,88 ; 67.560,00 
Águas de Chapecó ;SC;2012; 7 ; 384.102,95 ; 164.152,95 
Águas de Chapecó ;SC;2013; 5 ; 404.351,63 ; 105.588,93 
Águas de Chapecó ;SC;2014; 19 ; 1.273.383,98 ; 393.475,12 
Águas de Chapecó ;SC;2015; 6 ; 439.264,25 ; 89.918,95 
Águas de Chapecó ;SC;2016; 7 ; 736.580,23 ; 172.108,20 
Águas de Chapecó ;SC;2017; 1 ; 111.310,66 ; -   
Águas de Chapecó ;SC;2018; 3 ; 298.685,97 ; 41.191,97 
Águas de Chapecó ;SC;2019; 5 ; 489.846,92 ; 62.398,69 
Águas de Chapecó ;SC;2020; 2 ; 200.869,05 ; 34.800,52 
Águas de Chapecó ;SC;2021; 2 ; 221.567,20 ; 17.427,04 
Águas de Lindóia ;SP;2009; 32 ; 1.634.985,65 ; 379.104,00 
Águas de Lindóia ;SP;2010; 56 ; 3.107.557,36 ; 703.014,00 
Águas de Lindóia ;SP;2011; 53 ; 3.246.544,64 ; 175.626,99 
Águas de Lindóia ;SP;2012; 44 ; 2.686.650,10 ; 739.584,28 
Águas de Lindóia ;SP;2013; 43 ; 2.996.002,64 ; 871.017,52 
Águas de Lindóia ;SP;2014; 54 ; 3.950.663,80 ; 1.007.056,67 
Águas de Lindóia ;SP;2015; 16 ; 1.331.678,30 ; 209.945,46 
Águas de Lindóia ;SP;2016; 3 ; 252.200,00 ; 29.149,84 
Águas de Lindóia ;SP;2017; 6 ; 459.783,00 ; 117.387,44 
Águas de Lindóia ;SP;2018; 2 ; 126.382,00 ; 26.137,50 
Águas de Lindóia ;SP;2019; 13 ; 1.364.145,81 ; 131.150,65 
Águas de Lindóia ;SP;2020; 26 ; 2.917.252,47 ; 415.837,08 
Águas de Lindóia ;SP;2021; 17 ; 1.917.905,00 ; 201.060,96 
Águas de Lindóia ;SP;2022; 7 ; 642.018,58 ; 39.787,29 
Águas de Lindóia ;SP;2023; 13 ; 1.886.497,03 ; 134.415,21 
Águas de Santa Bárbara ;SP;2009; 4 ; 206.800,00 ; 32.425,00 
Águas de Santa Bárbara ;SP;2010; 3 ; 167.258,40 ; 10.035,00 
Águas de Santa Bárbara ;SP;2011; 2 ; 97.687,00 ; 5.813,00 
Águas de Santa Bárbara ;SP;2012; 4 ; 210.573,67 ; 60.687,51 
Águas de Santa Bárbara ;SP;2013; 6 ; 341.459,85 ; 123.779,56 
Águas de Santa Bárbara ;SP;2014; 8 ; 513.017,12 ; 161.113,88 
Águas de Santa Bárbara ;SP;2015; 5 ; 343.418,00 ; 98.433,85 
Águas de Santa Bárbara ;SP;2016; 3 ; 198.895,02 ; 37.014,15 
Águas de Santa Bárbara ;SP;2017; 3 ; 228.362,22 ; 50.494,36 
Águas de Santa Bárbara ;SP;2018; 2 ; 128.000,00 ; 26.746,00 
Águas de Santa Bárbara ;SP;2019; 12 ; 824.292,52 ; 234.506,05 
Águas de Santa Bárbara ;SP;2020; 2 ; 162.245,00 ; 51.320,98 
Águas de Santa Bárbara ;SP;2021; 3 ; 306.245,00 ; 32.810,73 
Águas de Santa Bárbara ;SP;2022; 3 ; 292.000,00 ; 25.996,27 
Águas de Santa Bárbara ;SP;2023; 2 ; 217.529,00 ; 21.806,74 
Águas de São Pedro ;SP;2009; 3 ; 161.756,05 ; 49.002,00 
Águas de São Pedro ;SP;2010; 11 ; 729.593,29 ; 153.673,00 
Águas de São Pedro ;SP;2011; 10 ; 635.695,30 ; 38.203,00 
Águas de São Pedro ;SP;2012; 7 ; 428.006,89 ; 146.124,17 
Águas de São Pedro ;SP;2013; 7 ; 463.988,79 ; 144.872,10 
Águas de São Pedro ;SP;2014; 10 ; 860.844,95 ; 173.661,11 
Águas de São Pedro ;SP;2015; 11 ; 1.071.446,84 ; 227.209,60 
Águas de São Pedro ;SP;2016; 4 ; 507.332,36 ; 88.735,24 
Águas de São Pedro ;SP;2018; 3 ; 388.541,76 ; 21.818,99 
Águas de São Pedro ;SP;2020; 2 ; 188.000,00 ; 27.537,51 
Águas Formosas ;MG;2009; 44 ; 1.402.789,96 ; 383.894,00 
Águas Formosas ;MG;2010; 51 ; 1.699.590,00 ; 786.200,00 
Águas Formosas ;MG;2011; 39 ; 1.707.020,74 ; 181.383,99 
Águas Formosas ;MG;2012; 35 ; 1.969.476,46 ; 524.681,77 
Águas Formosas ;MG;2013; 34 ; 1.808.877,89 ; 481.643,57 
Águas Formosas ;MG;2014; 15 ; 843.746,10 ; 182.095,21 
Águas Formosas ;MG;2015; 24 ; 1.650.349,72 ; 351.852,22 
Águas Formosas ;MG;2016; 14 ; 851.930,99 ; 165.787,14 
Águas Formosas ;MG;2017; 7 ; 480.721,29 ; 96.301,40 
Águas Formosas ;MG;2018; 2 ; 126.000,00 ; 34.535,06 
Águas Formosas ;MG;2021; 1 ; 43.352,55 ; 12.646,87 
Águas Formosas ;MG;2023; 5 ; 428.589,51 ; 34.655,90 
Águas Frias ;SC;2009; 10 ; 300.252,74 ; 70.166,00 
Águas Frias ;SC;2010; 6 ; 252.905,00 ; 88.177,00 
Águas Frias ;SC;2011; 33 ; 749.975,95 ; 224.641,80 
Águas Frias ;SC;2012; 4 ; 346.061,08 ; 61.419,93 
Águas Frias ;SC;2013; 1 ; 64.755,81 ; 33.084,98 
Águas Frias ;SC;2014; 28 ; 1.895.136,93 ; 820.028,64 
Águas Frias ;SC;2015; 30 ; 2.014.791,01 ; 942.021,39 
Águas Frias ;SC;2016; 9 ; 659.227,49 ; 301.096,62 
Águas Frias ;SC;2017; 5 ; 411.417,17 ; 122.934,42 
Águas Frias ;SC;2018; 4 ; 295.555,24 ; 100.069,72 
Águas Frias ;SC;2023; 2 ; 182.000,00 ; 28.565,21 
Águas Lindas de Goiás ;GO;2009; 736 ; 31.903.413,07 ; 17.315.867,37 
Águas Lindas de Goiás ;GO;2010; 2.062 ; 118.530.075,74 ; 47.322.288,00 
Águas Lindas de Goiás ;GO;2011; 3.108 ; 216.734.399,82 ; 32.308.016,98 
Águas Lindas de Goiás ;GO;2012; 3.037 ; 236.059.050,76 ; 68.884.118,04 
Águas Lindas de Goiás ;GO;2013; 3.456 ; 270.813.446,94 ; 96.601.883,64 
Águas Lindas de Goiás ;GO;2014; 3.395 ; 307.679.601,48 ; 97.799.615,09 
Águas Lindas de Goiás ;GO;2015; 2.950 ; 283.105.794,31 ; 80.779.715,28 
Águas Lindas de Goiás ;GO;2016; 2.238 ; 221.455.522,38 ; 62.569.909,39 
Águas Lindas de Goiás ;GO;2017; 2.486 ; 249.231.610,63 ; 76.259.380,31 
Águas Lindas de Goiás ;GO;2018; 2.582 ; 253.093.998,13 ; 82.469.894,72 
Águas Lindas de Goiás ;GO;2019; 3.105 ; 316.162.268,20 ; 91.189.421,54 
Águas Lindas de Goiás ;GO;2020; 2.958 ; 310.315.744,43 ; 84.635.611,80 
Águas Lindas de Goiás ;GO;2021; 3.338 ; 360.032.594,13 ; 89.873.404,93 
Águas Lindas de Goiás ;GO;2022; 4.035 ; 462.372.317,73 ; 127.369.772,14 
Águas Lindas de Goiás ;GO;2023; 3.061 ; 373.660.279,54 ; 108.574.710,88 
Águas Mornas ;SC;2010; 1 ; 50.509,00 ; 14.480,00 
Águas Mornas ;SC;2014; 1 ; 72.000,00 ; 15.999,99 
Águas Mornas ;SC;2021; 1 ; 98.936,02 ; -   
Águas Vermelhas ;MG;2009; 1 ; 50.000,00 ; -   
Águas Vermelhas ;MG;2022; 1 ; 106.000,00 ; -   
Agudo ;RS;2009; 36 ; 1.481.906,24 ; 402.374,00 
Agudo ;RS;2010; 39 ; 1.626.823,52 ; 445.108,00 
Agudo ;RS;2011; 82 ; 4.868.681,83 ; 410.414,99 
Agudo ;RS;2012; 35 ; 1.808.327,72 ; 525.773,85 
Agudo ;RS;2013; 22 ; 1.352.355,83 ; 392.011,90 
Agudo ;RS;2014; 15 ; 1.093.830,40 ; 266.544,44 
Agudo ;RS;2015; 9 ; 633.573,48 ; 161.579,44 
Agudo ;RS;2016; 10 ; 829.351,36 ; 117.341,02 
Agudo ;RS;2017; 8 ; 619.631,67 ; 157.913,65 
Agudo ;RS;2018; 7 ; 520.349,43 ; 139.379,34 
Agudo ;RS;2019; 12 ; 1.093.817,31 ; 175.281,36 
Agudo ;RS;2020; 6 ; 659.410,56 ; 91.451,91 
Agudo ;RS;2021; 1 ; 112.000,00 ; 1.755,00 
Agudo ;RS;2022; 1 ; 112.000,00 ; 1.604,00 
Agudo ;RS;2023; 6 ; 866.051,20 ; 14.702,84 
Agudos ;SP;2009; 29 ; 1.095.186,29 ; 279.303,00 
Agudos ;SP;2010; 113 ; 4.189.145,62 ; 1.341.618,00 
Agudos ;SP;2011; 45 ; 2.585.846,20 ; 250.726,98 
Agudos ;SP;2012; 120 ; 7.182.411,42 ; 2.309.834,78 
Agudos ;SP;2013; 162 ; 10.294.856,34 ; 3.552.158,28 
Agudos ;SP;2014; 125 ; 9.457.525,80 ; 2.488.426,24 
Agudos ;SP;2015; 109 ; 8.526.475,41 ; 2.025.268,12 
Agudos ;SP;2016; 84 ; 7.092.832,66 ; 1.016.341,28 
Agudos ;SP;2017; 224 ; 19.398.018,92 ; 3.865.691,26 
Agudos ;SP;2018; 144 ; 12.044.477,83 ; 2.618.586,51 
Agudos ;SP;2019; 104 ; 10.210.113,52 ; 1.641.914,18 
Agudos ;SP;2020; 75 ; 8.190.338,01 ; 1.241.025,55 
Agudos ;SP;2021; 84 ; 9.147.256,08 ; 1.227.775,03 
Agudos ;SP;2022; 56 ; 6.452.863,29 ; 614.540,15 
Agudos ;SP;2023; 64 ; 9.147.152,09 ; 691.712,97 
Agudos do Sul ;PR;2012; 1 ; 61.701,14 ; 26.042,03 
Agudos do Sul ;PR;2013; 2 ; 168.000,00 ; 51.395,96 
Agudos do Sul ;PR;2022; 1 ; 106.400,00 ; -   
Aguiar ;PB;2010; 2 ; 106.575,00 ; 35.045,00 
Aguiar ;PB;2011; 1 ; 54.900,00 ; 5.656,00 
Aguiar ;PB;2016; 1 ; 68.400,00 ; 34.446,58 
Aguiarnópolis ;TO;2009; 1 ; 17.000,00 ; 3.361,00 
Aguiarnópolis ;TO;2010; 1 ; 35.000,00 ; 4.900,00 
Aguiarnópolis ;TO;2011; 1 ; 70.000,00 ; -   
Aguiarnópolis ;TO;2012; 1 ; 71.000,00 ; 10.310,11 
Aguiarnópolis ;TO;2018; 1 ; 75.928,00 ; 23.010,99 
Aguiarnópolis ;TO;2021; 1 ; 76.600,00 ; 19.940,96 
Aimorés ;MG;2009; 173 ; 4.948.965,28 ; 1.210.245,74 
Aimorés ;MG;2010; 200 ; 9.333.463,43 ; 2.738.736,00 
Aimorés ;MG;2011; 144 ; 7.653.572,64 ; 813.069,00 
Aimorés ;MG;2012; 133 ; 7.474.674,01 ; 2.804.126,23 
Aimorés ;MG;2013; 209 ; 13.461.160,93 ; 4.836.797,04 
Aimorés ;MG;2014; 144 ; 9.729.366,96 ; 3.275.745,86 
Aimorés ;MG;2015; 92 ; 6.180.713,13 ; 2.116.288,06 
Aimorés ;MG;2016; 53 ; 4.041.688,12 ; 1.000.154,09 
Aimorés ;MG;2017; 57 ; 4.295.999,69 ; 1.390.883,21 
Aimorés ;MG;2018; 55 ; 4.362.418,35 ; 1.498.619,87 
Aimorés ;MG;2019; 50 ; 4.181.852,26 ; 1.321.413,47 
Aimorés ;MG;2020; 43 ; 3.962.908,27 ; 1.088.907,47 
Aimorés ;MG;2021; 21 ; 2.000.024,28 ; 537.896,20 
Aimorés ;MG;2022; 8 ; 736.488,29 ; 113.625,45 
Aimorés ;MG;2023; 12 ; 1.393.425,49 ; 140.055,91 
Aiquara;BA;2009; 1 ; 14.000,00 ; 3.034,00 
Aiuaba ;CE;2009; 1 ; 7.000,00 ; 4.294,00 
Aiuaba ;CE;2013; 5 ; 279.789,59 ; 100.686,52 
Aiuaba ;CE;2014; 2 ; 146.253,51 ; 38.437,61 
Aiuaba ;CE;2019; 1 ; 68.103,31 ; 26.905,00 
